X,Y,PoliceUseOfForceID,CaseNumber,ResponseDate,Problem,Is911Call,PrimaryOffense,SubjectInjury,ForceReportNumber,SubjectRole,SubjectRoleNumber,ForceType,ForceTypeAction,Race,Sex,EventAge,TypeOfResistance,Precinct,Neighborhood,TotalCityCallsForYear,TotalPrecinctCallsForYear,TotalNeighborhoodCallsForYear,CenterGBSID,CenterLatitude,CenterLongitude,CenterX,CenterY,DateAdded,OBJECTID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,ea_bachelors,ea_doctorate,ea_hsdiplomma,ea_masters,ea_profschool,foodstamp_no,foodstamp_yes,med_hh_income,total_asian,total_black,total_ea,total_employed,total_female,total_foodstamp,total_islander,total_labor_force,total_male,total_native,total_otherrace,total_pop,total_race,total_twoormore,total_unemployed,total_white,perc_unemployed,perc_ba_plus,perc_foodstamp,perc_female,perc_male,herfendahl,FID,BDNUM,Shape_STAr,Shape_STLe,SHAPE_Leng,SHAPE_Area,id
-93.2779302654466,44.925970220672,43618895,16-468733,2016/12/31 23:38:47+00,Domestic Abuse-In Progress ,Yes,DAMPRP,,2,A,1,Bodily Force,Body Weight to Pin,White,Male,27,Tensed,05,King Field,347093,63582,3327,14118,44.92597,-93.27793,-10383651.6994,5609874.532,2023/01/02 08:19:26+00,16421,27,053,110800,1,270531108001,Block Group 1,G5030,S,215670,0,+44.9232599,-093.2762352,165,0,38,49,5,215,38,89196,32,333,393,408,344,253,0,429,387,0,0,731,731,5,21,361,0.04895104895104895,0.5572519083969466,0.15019762845849802,0.47058823529411764,0.5294117647058824,0.4533152681426975,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,3238
-93.2631241359157,44.9323490931394,43618912,11-358682,2011/11/30 13:54:49+00,Emotionally Disturb Person ,Yes,CIC,Yes,1,OT,1,Bodily Force,Punches,White,Male,32,Assaulted Officer,03,Bryant,313095,79638,1205,18469,44.932349,-93.263124,-10382003.4886,5610877.5156,2023/01/02 08:19:26+00,16438,27,053,009500,3,270530095003,Block Group 3,G5030,S,320098,0,+44.9305525,-093.2650144,270,0,83,171,0,464,44,105982,16,211,1076,872,774,508,0,933,722,8,253,1496,1496,33,61,975,0.06538049303322616,0.40985130111524165,0.08661417322834646,0.517379679144385,0.48262032085561496,0.4733992071549087,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,2231
-93.2779359544773,44.9223452979335,43618922,13-392605,2013/11/25 02:19:28+00,Suspicious Vehicle ,No,DISARM,Yes,2,A,1,Bodily Force,Body Weight to Pin,Black,Male,28,Assaulted Officer,05,King Field,351659,66010,3351,18721,44.922345,-93.277936,-10383652.3327,5609304.616,2023/01/02 08:19:26+00,16448,27,053,110800,4,270531108004,Block Group 4,G5030,S,329830,0,+44.9232364,-093.2805311,328,78,58,146,9,511,22,110394,0,48,849,689,661,533,0,689,433,0,11,1094,1094,0,0,1035,0,0.6607773851590106,0.04127579737335835,0.6042047531992687,0.39579524680073125,0.8970736174379781,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,234
-93.2772687083422,44.9359270232597,43618952,13-027239,2013/01/29 19:47:22+00,Suspicious Vehicle ,No,NARC,No,1,A,1,Bodily Force,Knees,Black,Male,28,Commission of Crime,05,King Field,351659,66010,3351,12415,44.935927,-93.277269,-10383578.0552,5611440.1411,2023/01/02 08:19:26+00,16478,27,053,109300,1,270531093001,Block Group 1,G5030,S,165685,0,+44.9359224,-093.2771472,108,0,27,62,0,201,0,101719,25,10,315,301,182,201,0,301,171,0,0,353,353,0,0,318,0,0.5396825396825397,0,0.5155807365439093,0.48441926345609065,0.8173486666292162,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,261
-93.2779157459767,44.9404407463163,43618957,13-094848,2013/03/30 23:37:15+00,Suspicious Person ,No,OBSTRU,No,2,A,1,Taser,Firing Darts,Black,Male,41,Tensed,05,Lyndale,351659,66010,8535,17753,44.940441,-93.277916,-10383650.0831,5612149.969,2023/01/02 08:19:26+00,16483,27,053,109300,4,270531093004,Block Group 4,G5030,S,216930,0,+44.9395356,-093.2779793,312,0,57,130,7,252,91,69844,0,406,753,659,703,343,0,660,504,0,1,1207,1207,200,1,600,0.0015151515151515152,0.5962815405046481,0.2653061224489796,0.5824357912178956,0.4175642087821044,0.3602549063080663,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,2995
-93.287608401704,44.9322577096003,43618991,15-333830,2015/09/03 22:25:38+00,Person with a Gun ,Yes,DASLT2,Yes,3,A,1,Bodily Force,Body Weight to Pin,White,Male,45,Unspecified,05,King Field,359611,74243,3930,20866,44.932258,-93.287608,-10384729.0646,5610863.1461,2023/01/02 08:19:26+00,16517,27,053,109900,3,270531099003,Block Group 3,G5030,S,165412,0,+44.9304531,-093.2869644,254,8,108,98,24,306,22,81903,8,0,703,613,337,328,0,613,500,0,0,837,837,228,0,601,0,0.5462304409672831,0.06707317073170732,0.4026284348864994,0.5973715651135006,0.5156736881020999,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,328
-93.2836686271248,44.9447355890402,43619125,18-004253,2018/01/04 22:11:16+00,Burglary Dwlng In Progress ,Yes,ASLT4,Yes,2,A,1,Taser,Touch,White,Male,26,Assaulted Officer,05,Lyndale,344377,60016,7050,11363,44.944736,-93.283669,-10384290.4909,5612825.4276,2023/01/02 08:19:26+00,16651,27,053,008200,3,270530082003,Block Group 3,G5030,S,176150,0,+44.9429191,-093.2851493,162,31,0,47,0,181,30,87616,42,20,381,441,282,211,0,441,204,0,0,486,486,43,0,381,0,0.6299212598425197,0.14218009478672985,0.5802469135802469,0.41975308641975306,0.6237404528442481,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,2225
-93.2663028937188,44.9260410680917,43619136,17-235836,2017/06/25 17:20:47+00,Domestic Abuse-In Progress ,Yes,DASTR,,2,A,1,Bodily Force,Push Away,Black,Female,34,Commission of Crime,03,Regina,380794,86438,878,14316,44.926041,-93.266303,-10382357.3463,5609885.6711,2023/01/02 08:19:26+00,16662,27,053,110900,2,270531109002,Block Group 2,G5030,S,376898,0,+44.9251094,-093.2685096,281,0,97,143,19,388,36,103594,99,280,837,693,530,424,0,738,599,0,13,1129,1129,36,45,701,0.06097560975609756,0.5292712066905615,0.08490566037735849,0.46944198405668736,0.5305580159433126,0.4548504245509128,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,4560
-93.2760151102615,44.9449623845937,43619175,16-133957,2016/04/16 21:10:58+00,Assist EMS Personnel ,No,CIC,,2,OT,1,Bodily Force,Body Weight to Pin,Black,Male,20,Tensed,05,Lyndale,347093,63582,7806,16289,44.944962,-93.276015,-10383438.5053,5612861.0976,2023/01/02 08:19:26+00,16701,27,053,008300,2,270530083002,Block Group 2,G5030,S,204433,0,+44.9448517,-093.2762703,122,0,23,22,4,125,34,68942,6,46,364,380,225,159,0,384,302,0,121,527,527,79,4,275,0.010416666666666666,0.4065934065934066,0.2138364779874214,0.4269449715370019,0.573055028462998,0.3327632332237541,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,2226
-93.2662805624992,44.9314532877918,43619176,16-137363,2016/04/19 13:46:53+00,Burglary Biz - In Progress ,Yes,BURGD,Yes,1,A,1,Bodily Force,Kicks,White,Male,30,Commission of Crime,03,Bryant,347093,79240,1004,11678,44.931453,-93.266281,-10382354.8604,5610736.6567,2023/01/02 08:19:26+00,16702,27,053,009500,3,270530095003,Block Group 3,G5030,S,320098,0,+44.9305525,-093.2650144,270,0,83,171,0,464,44,105982,16,211,1076,872,774,508,0,933,722,8,253,1496,1496,33,61,975,0.06538049303322616,0.40985130111524165,0.08661417322834646,0.517379679144385,0.48262032085561496,0.4733992071549087,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,2231
-93.2742637511903,44.9354884063661,43619202,16-109020,2016/03/29 05:11:19+00,Burglary Dwlng In Progress ,Yes,BURGD,,1,A,1,Bodily Force,Body Weight to Pin,White,Male,49,Commission of Crime,03,Central,347093,79240,7296,16260,44.935488,-93.274264,-10383243.5449,5611371.1672,2023/01/02 08:19:26+00,16728,27,053,109400,2,270531094002,Block Group 2,G5030,S,221146,0,+44.9359485,-093.2710531,92,0,85,19,0,203,82,75865,6,312,561,555,684,285,0,628,451,12,69,1135,1135,190,73,546,0.11624203821656051,0.19786096256684493,0.28771929824561404,0.6026431718061674,0.3973568281938326,0.31081604533369556,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,1528
-93.2779359544773,44.9223452979335,43619203,16-124807,2016/04/10 06:24:49+00,Domestic Abuse-In Progress ,Yes,ASLT2,Yes,1,S,1,Bodily Force,Body Weight to Pin,not recorded,Male,25,Tensed,05,King Field,347093,63582,3327,18721,44.922345,-93.277936,-10383652.3327,5609304.616,2023/01/02 08:19:26+00,16729,27,053,110800,4,270531108004,Block Group 4,G5030,S,329830,0,+44.9232364,-093.2805311,328,78,58,146,9,511,22,110394,0,48,849,689,661,533,0,689,433,0,11,1094,1094,0,0,1035,0,0.6607773851590106,0.04127579737335835,0.6042047531992687,0.39579524680073125,0.8970736174379781,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,234
-93.2788078386308,44.9483470443941,43619214,17-224676,2017/06/17 18:33:27+00,Theft ,Yes,OFPEN,No,1,A,2,Bodily Force,Push Away,Black,Female,22,Tensed,05,Lyndale,380794,69256,8652,21928,44.948347,-93.278808,-10383749.3904,5613393.4476,2023/01/02 08:19:26+00,16740,27,053,008200,1,270530082001,Block Group 1,G5030,S,161043,0,+44.9465498,-093.2804888,45,0,197,86,0,474,536,21197,20,701,1218,648,830,1010,0,758,1007,23,56,1837,1837,256,110,781,0.14511873350923482,0.10755336617405582,0.5306930693069307,0.4518236254763201,0.54817637452368,0.3275757585635381,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,2223
-93.2663664594067,44.9224270271596,43619234,17-122360,2017/04/06 16:57:16+00,Unknown Trouble ,Yes,DASTR,Yes,3,A,1,Taser,Firing Darts,Black,Male,23,Unspecified,03,Regina,380794,86438,878,14320,44.922427,-93.266366,-10382364.4224,5609317.4652,2023/01/02 08:19:26+00,16760,27,053,110900,3,270531109003,Block Group 3,G5030,S,378709,0,+44.9215136,-093.2685519,353,22,139,120,14,573,0,95972,41,132,911,750,613,573,0,760,444,0,97,1057,1057,54,10,733,0.013157894736842105,0.5587266739846323,0,0.5799432355723746,0.42005676442762535,0.5064251567913689,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,1598
-93.2836686271248,44.9447355890402,43619298,18-004253,2018/01/04 22:11:16+00,Burglary Dwlng In Progress ,Yes,ASLT4,Yes,3,A,1,Taser,Red Dot,White,Male,26,Assaulted Officer,05,Lyndale,344377,60016,7050,11363,44.944736,-93.283669,-10384290.4909,5612825.4276,2023/01/02 08:19:26+00,16824,27,053,008200,3,270530082003,Block Group 3,G5030,S,176150,0,+44.9429191,-093.2851493,162,31,0,47,0,181,30,87616,42,20,381,441,282,211,0,441,204,0,0,486,486,43,0,381,0,0.6299212598425197,0.14218009478672985,0.5802469135802469,0.41975308641975306,0.6237404528442481,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,2225
-93.2779117592535,44.9332106020096,43619311,17-483634,2017/12/24 01:21:49+00,Check the Welfare ,Yes,FORCE,Yes,1,OT,1,Bodily Force,Punches,White,Female,26,Commission of Crime,05,King Field,380794,69256,3380,12408,44.933211,-93.277912,-10383649.6393,5611012.9837,2023/01/02 08:19:26+00,16837,27,053,109900,1,270531099001,Block Group 1,G5030,S,327671,0,+44.9322936,-093.2805012,289,24,167,132,25,570,0,64712,7,56,815,732,492,570,0,788,576,0,165,1068,1068,114,56,726,0.07106598984771574,0.5766871165644172,0,0.4606741573033708,0.5393258426966292,0.4887552778128462,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,323
-93.266962375715,44.9377708654193,43619315,18-051224,2018/02/17 03:11:25+00,Suspicious Vehicle ,No,FLEE,Yes,1,A,1,Bodily Force,Punches,White,Male,25,Fled in Vehicle,03,Central,344377,75451,5606,22391,44.937771,-93.266962,-10382430.7595,5611730.0969,2023/01/02 08:19:26+00,16841,27,053,009500,2,270530095002,Block Group 2,G5030,S,160436,0,+44.9359621,-093.2650361,148,0,39,46,7,209,56,58220,0,132,405,305,347,265,0,354,309,0,15,656,656,66,49,443,0.1384180790960452,0.4962962962962963,0.21132075471698114,0.5289634146341463,0.47103658536585363,0.4970488176680547,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,2230
-93.2805228689336,44.9483471181443,43619343,18-195363,2018/06/13 19:18:21+00,Fight ,No,ASLT5,,5,SUSPECT,5,Chemical Irritant,Personal Mace,Black,Female,NA,Commission of a Crime                                                          ,05,Whittier,344377,60016,12109,21929,44.948347,-93.280523,-10383940.3067,5613393.4592,2023/01/02 08:19:26+00,16869,27,053,008200,1,270530082001,Block Group 1,G5030,S,161043,0,+44.9465498,-093.2804888,45,0,197,86,0,474,536,21197,20,701,1218,648,830,1010,0,758,1007,23,56,1837,1837,256,110,781,0.14511873350923482,0.10755336617405582,0.5306930693069307,0.4518236254763201,0.54817637452368,0.3275757585635381,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,2223
-93.2701644555796,44.936860852057,43619344,18-196825,2018/06/14 18:55:20+00,Attempt Pick-Up ,No,WEAP,,1,ARRESTEE,1,Bodily Force,Punch,Black,Male,28,Fled on Foot                                                                   ,03,Central,344377,75451,5606,12373,44.936861,-93.270164,-10382787.2134,5611586.9904,2023/01/02 08:19:26+00,16870,27,053,109400,2,270531094002,Block Group 2,G5030,S,221146,0,+44.9359485,-093.2710531,92,0,85,19,0,203,82,75865,6,312,561,555,684,285,0,628,451,12,69,1135,1135,190,73,546,0.11624203821656051,0.19786096256684493,0.28771929824561404,0.6026431718061674,0.3973568281938326,0.31081604533369556,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,1528
-93.2779302654466,44.925970220672,43619372,14-195138,2014/06/09 17:24:42+00,Emotionally Disturb Person ,No,CIC,,1,OT,1,Bodily Force,Body Weight to Pin,Black,Male,62,Tensed,05,King Field,355617,71274,3337,14118,44.92597,-93.27793,-10383651.6994,5609874.532,2023/01/02 08:19:26+00,16898,27,053,110800,1,270531108001,Block Group 1,G5030,S,215670,0,+44.9232599,-093.2762352,165,0,38,49,5,215,38,89196,32,333,393,408,344,253,0,429,387,0,0,731,731,5,21,361,0.04895104895104895,0.5572519083969466,0.15019762845849802,0.47058823529411764,0.5294117647058824,0.4533152681426975,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,3238
-93.2836686271248,44.9447355890402,43619418,18-004253,2018/01/04 22:11:16+00,Burglary Dwlng In Progress ,Yes,ASLT4,Yes,3,A,1,Taser,Touch,White,Male,26,Assaulted Officer,05,Lyndale,344377,60016,7050,11363,44.944736,-93.283669,-10384290.4909,5612825.4276,2023/01/02 08:19:26+00,16944,27,053,008200,3,270530082003,Block Group 3,G5030,S,176150,0,+44.9429191,-093.2851493,162,31,0,47,0,181,30,87616,42,20,381,441,282,211,0,441,204,0,0,486,486,43,0,381,0,0.6299212598425197,0.14218009478672985,0.5802469135802469,0.41975308641975306,0.6237404528442481,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,2225
-93.2836686271248,44.9447355890402,43619427,18-004253,2018/01/04 22:11:16+00,Burglary Dwlng In Progress ,Yes,ASLT4,Yes,3,A,1,Bodily Force,Body Weight to Pin,White,Male,26,Assaulted Officer,05,Lyndale,344377,60016,7050,11363,44.944736,-93.283669,-10384290.4909,5612825.4276,2023/01/02 08:19:26+00,16953,27,053,008200,3,270530082003,Block Group 3,G5030,S,176150,0,+44.9429191,-093.2851493,162,31,0,47,0,181,30,87616,42,20,381,441,282,211,0,441,204,0,0,486,486,43,0,381,0,0.6299212598425197,0.14218009478672985,0.5802469135802469,0.41975308641975306,0.6237404528442481,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,2225
-93.2772709316725,44.9395397182111,43619428,18-037314,2018/02/04 23:53:55+00,Disturbance ,Yes,THEFT,,1,A,1,Bodily Force,Joint Lock,White,Male,52,Unspecified,05,Lyndale,344377,60016,7050,15411,44.93954,-93.277271,-10383578.3027,5612008.2689,2023/01/02 08:19:26+00,16954,27,053,109300,4,270531093004,Block Group 4,G5030,S,216930,0,+44.9395356,-093.2779793,312,0,57,130,7,252,91,69844,0,406,753,659,703,343,0,660,504,0,1,1207,1207,200,1,600,0.0015151515151515152,0.5962815405046481,0.2653061224489796,0.5824357912178956,0.4175642087821044,0.3602549063080663,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,2995
-93.2805228689336,44.9483471181443,43619448,18-195363,2018/06/13 19:18:21+00,Fight ,No,ASLT5,,2,SUSPECT,2,Chemical Irritant,Personal Mace,Black,Female,NA,Verbal Non-Compliance                                                          ,05,Whittier,344377,60016,12109,21929,44.948347,-93.280523,-10383940.3067,5613393.4592,2023/01/02 08:19:26+00,16974,27,053,008200,1,270530082001,Block Group 1,G5030,S,161043,0,+44.9465498,-093.2804888,45,0,197,86,0,474,536,21197,20,701,1218,648,830,1010,0,758,1007,23,56,1837,1837,256,110,781,0.14511873350923482,0.10755336617405582,0.5306930693069307,0.4518236254763201,0.54817637452368,0.3275757585635381,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,2223
-93.2805228689336,44.9483471181443,43619449,18-195363,2018/06/13 19:18:21+00,Fight ,No,ASLT5,,6,SUSPECT,1,Chemical Irritant,Personal Mace,Black,Female,NA,Verbal Non-Compliance                                                          ,05,Whittier,344377,60016,12109,21929,44.948347,-93.280523,-10383940.3067,5613393.4592,2023/01/02 08:19:26+00,16975,27,053,008200,1,270530082001,Block Group 1,G5030,S,161043,0,+44.9465498,-093.2804888,45,0,197,86,0,474,536,21197,20,701,1218,648,830,1010,0,758,1007,23,56,1837,1837,256,110,781,0.14511873350923482,0.10755336617405582,0.5306930693069307,0.4518236254763201,0.54817637452368,0.3275757585635381,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,2223
-93.2561869419482,44.931432494299,43619469,14-111840,2014/04/07 23:02:39+00,Motor Vehicle Chase ,No,FLEE,Yes,1,A,1,Bodily Force,Kicks,Black,Male,28,Fled in Vehicle,03,Bancroft,355617,80422,1082,12008,44.931432,-93.256187,-10381231.2437,5610733.3871,2023/01/02 08:19:26+00,16995,27,053,009600,3,270530096003,Block Group 3,G5030,S,238467,0,+44.9323415,-093.2587032,260,13,22,92,0,317,24,76510,0,15,560,438,364,341,0,460,321,0,15,685,685,55,22,600,0.04782608695652174,0.6517857142857143,0.07038123167155426,0.5313868613138686,0.4686131386861314,0.7681815760029836,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,2233
-93.2561869419482,44.931432494299,43619492,14-111840,2014/04/07 23:02:39+00,Motor Vehicle Chase ,No,FLEE,Yes,1,A,1,Bodily Force,Conscious Neck Restraint,Black,Male,28,Fled in Vehicle,03,Bancroft,355617,80422,1082,12008,44.931432,-93.256187,-10381231.2437,5610733.3871,2023/01/02 08:19:26+00,17018,27,053,009600,3,270530096003,Block Group 3,G5030,S,238467,0,+44.9323415,-093.2587032,260,13,22,92,0,317,24,76510,0,15,560,438,364,341,0,460,321,0,15,685,685,55,22,600,0.04782608695652174,0.6517857142857143,0.07038123167155426,0.5313868613138686,0.4686131386861314,0.7681815760029836,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,2233
-93.2788078386308,44.9483470443941,43619493,14-137746,2014/04/27 19:54:23+00,Theft ,No,NARC,,1,A,1,Bodily Force,Body Weight to Pin,White,Male,21,Commission of Crime,05,Lyndale,355617,71274,8256,21928,44.948347,-93.278808,-10383749.3904,5613393.4476,2023/01/02 08:19:26+00,17019,27,053,008200,1,270530082001,Block Group 1,G5030,S,161043,0,+44.9465498,-093.2804888,45,0,197,86,0,474,536,21197,20,701,1218,648,830,1010,0,758,1007,23,56,1837,1837,256,110,781,0.14511873350923482,0.10755336617405582,0.5306930693069307,0.4518236254763201,0.54817637452368,0.3275757585635381,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,2223
-93.2625133021838,44.935783310157,43619602,14-151845,2014/05/08 21:56:21+00,Assault in Progress ,Yes,DISCON,No,1,A,1,Bodily Force,Kicks,Black,Male,19,Tensed,03,Powderhorn Park,355617,80422,8035,25152,44.935783,-93.262513,-10381935.4909,5611417.5417,2023/01/02 08:19:26+00,17128,27,053,009500,2,270530095002,Block Group 2,G5030,S,160436,0,+44.9359621,-093.2650361,148,0,39,46,7,209,56,58220,0,132,405,305,347,265,0,354,309,0,15,656,656,66,49,443,0.1384180790960452,0.4962962962962963,0.21132075471698114,0.5289634146341463,0.47103658536585363,0.4970488176680547,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,2230
-93.2805228689336,44.9483471181443,43619606,14-202100,2014/06/14 16:27:15+00,Customer Trouble ,Yes,ASLT5,,1,A,1,Chemical Irritant,Personal Mace,Black,Male,56,Unspecified,05,Whittier,355617,71274,16565,21929,44.948347,-93.280523,-10383940.3067,5613393.4592,2023/01/02 08:19:26+00,17132,27,053,008200,1,270530082001,Block Group 1,G5030,S,161043,0,+44.9465498,-093.2804888,45,0,197,86,0,474,536,21197,20,701,1218,648,830,1010,0,758,1007,23,56,1837,1837,256,110,781,0.14511873350923482,0.10755336617405582,0.5306930693069307,0.4518236254763201,0.54817637452368,0.3275757585635381,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,2223
-93.2759688254648,44.9341264481422,43619612,17-298610,2017/08/07 20:23:20+00,Miscellaneous ,No,TRSPAS,No,1,A,1,Bodily Force,Body Weight to Pin,White,Male,54,Tensed,05,King Field,380794,69256,3380,15466,44.934126,-93.275969,-10383433.3529,5611156.9983,2023/01/02 08:19:26+00,17138,27,053,109300,1,270531093001,Block Group 1,G5030,S,165685,0,+44.9359224,-093.2771472,108,0,27,62,0,201,0,101719,25,10,315,301,182,201,0,301,171,0,0,353,353,0,0,318,0,0.5396825396825397,0,0.5155807365439093,0.48441926345609065,0.8173486666292162,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,261
-93.2779157459767,44.9404407463163,43619714,17-306887,2017/08/14 01:29:34+00,Suspicious Vehicle ,No,OBSTRU,Yes,1,A,1,Bodily Force,Body Weight to Pin,Other / Mixed Race,Female,24,Commission of Crime,05,Lyndale,380794,69256,8652,17753,44.940441,-93.277916,-10383650.0831,5612149.969,2023/01/02 08:19:26+00,17240,27,053,109300,4,270531093004,Block Group 4,G5030,S,216930,0,+44.9395356,-093.2779793,312,0,57,130,7,252,91,69844,0,406,753,659,703,343,0,660,504,0,1,1207,1207,200,1,600,0.0015151515151515152,0.5962815405046481,0.2653061224489796,0.5824357912178956,0.4175642087821044,0.3602549063080663,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,2995
-93.2805343898271,44.9466003051076,43619715,17-317649,2017/08/21 20:21:01+00,Domestic ,Yes,WT,,1,A,1,Bodily Force,Joint Lock,Black,Male,35,Tensed,05,Lyndale,380794,69256,8652,16849,44.9466,-93.280534,-10383941.5892,5613118.711,2023/01/02 08:19:26+00,17241,27,053,008200,1,270530082001,Block Group 1,G5030,S,161043,0,+44.9465498,-093.2804888,45,0,197,86,0,474,536,21197,20,701,1218,648,830,1010,0,758,1007,23,56,1837,1837,256,110,781,0.14511873350923482,0.10755336617405582,0.5306930693069307,0.4518236254763201,0.54817637452368,0.3275757585635381,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,2223
-93.2779359544773,44.9223452979335,43619720,16-124807,2016/04/10 06:24:49+00,Domestic Abuse-In Progress ,Yes,ASLT2,Yes,1,S,1,Bodily Force,Joint Lock,not recorded,Male,25,Tensed,05,King Field,347093,63582,3327,18721,44.922345,-93.277936,-10383652.3327,5609304.616,2023/01/02 08:19:26+00,17246,27,053,110800,4,270531108004,Block Group 4,G5030,S,329830,0,+44.9232364,-093.2805311,328,78,58,146,9,511,22,110394,0,48,849,689,661,533,0,689,433,0,11,1094,1094,0,0,1035,0,0.6607773851590106,0.04127579737335835,0.6042047531992687,0.39579524680073125,0.8970736174379781,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,234
-93.2772755786575,44.9377339873503,43619753,18-038098,2018/02/05 19:54:02+00,Traffic Law Enforcement ,No,OBSTRU,No,2,A,1,Bodily Force,Joint Lock,Black,Female,19,Tensed,05,Lyndale,344377,60016,7050,12413,44.937734,-93.277276,-10383578.82,5611724.2975,2023/01/02 08:19:26+00,17279,27,053,109300,1,270531093001,Block Group 1,G5030,S,165685,0,+44.9359224,-093.2771472,108,0,27,62,0,201,0,101719,25,10,315,301,182,201,0,301,171,0,0,353,353,0,0,318,0,0.5396825396825397,0,0.5155807365439093,0.48441926345609065,0.8173486666292162,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,261
-93.2663173350354,44.9368669007796,43619840,18-170480,2018/05/25 14:01:18+00,Disturbance ,Yes,CIC,Yes,1,OT,1,Bodily Force,Unconscious Neck Restraint,Other / Mixed Race,Male,23,Verbal Non-Compliance,03,Central,344377,75451,5606,12374,44.936867,-93.266317,-10382358.9539,5611587.9416,2023/01/02 08:19:26+00,17366,27,053,009500,2,270530095002,Block Group 2,G5030,S,160436,0,+44.9359621,-093.2650361,148,0,39,46,7,209,56,58220,0,132,405,305,347,265,0,354,309,0,15,656,656,66,49,443,0.1384180790960452,0.4962962962962963,0.21132075471698114,0.5289634146341463,0.47103658536585363,0.4970488176680547,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,2230
-93.2874822503904,44.9466062180153,43619868,13-219992,2013/07/09 23:12:36+00,Suspicious Person ,No,NARC,No,1,A,1,Taser,Firing Darts,Native American,Male,31,Fled on Foot,05,Lyndale,351659,66010,8535,11380,44.946606,-93.287482,-10384715.0215,5613119.641,2023/01/02 08:19:26+00,17394,27,053,008200,4,270530082004,Block Group 4,G5030,S,161337,0,+44.9465518,-093.2855747,78,31,23,20,0,222,60,69318,20,72,426,285,348,282,41,347,281,60,5,629,629,67,62,364,0.1786743515850144,0.3028169014084507,0.2127659574468085,0.5532591414944356,0.4467408585055644,0.3624144110443559,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,319
-93.2842981000006,44.947480649619,43619896,16-321296,2016/09/02 22:53:13+00,Assault in Progress ,Yes,ASLT2,Yes,4,A,1,Bodily Force,Kicks,White,Female,41,Tensed,05,Lyndale,347093,63582,7806,14078,44.947481,-93.284298,-10384360.5635,5613257.1753,2023/01/02 08:19:26+00,17422,27,053,008200,4,270530082004,Block Group 4,G5030,S,161337,0,+44.9465518,-093.2855747,78,31,23,20,0,222,60,69318,20,72,426,285,348,282,41,347,281,60,5,629,629,67,62,364,0.1786743515850144,0.3028169014084507,0.2127659574468085,0.5532591414944356,0.4467408585055644,0.3624144110443559,5,8,78692295.7498,47568.4066762,0.154031602782364,8.33260686051e-4,319
