X,Y,PoliceUseOfForceID,CaseNumber,ResponseDate,Problem,Is911Call,PrimaryOffense,SubjectInjury,ForceReportNumber,SubjectRole,SubjectRoleNumber,ForceType,ForceTypeAction,Race,Sex,EventAge,TypeOfResistance,Precinct,Neighborhood,TotalCityCallsForYear,TotalPrecinctCallsForYear,TotalNeighborhoodCallsForYear,CenterGBSID,CenterLatitude,CenterLongitude,CenterX,CenterY,DateAdded,OBJECTID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,ea_bachelors,ea_doctorate,ea_hsdiplomma,ea_masters,ea_profschool,foodstamp_no,foodstamp_yes,med_hh_income,total_asian,total_black,total_ea,total_employed,total_female,total_foodstamp,total_islander,total_labor_force,total_male,total_native,total_otherrace,total_pop,total_race,total_twoormore,total_unemployed,total_white,perc_unemployed,perc_ba_plus,perc_foodstamp,perc_female,perc_male,herfendahl,FID,BDNUM,Shape_STAr,Shape_STLe,SHAPE_Leng,SHAPE_Area,id
-93.2620360254767,44.9493657081292,43620165,18-024047,2018/01/23 18:58:21+00,Person with a Weapon ,Yes,WT,Yes,1,S,1,Bodily Force,Joint Lock,White,Male,35,Commission of Crime,03,Midtown Phillips,344377,75451,5656,25868,44.949366,-93.262036,-10381882.3607,5613553.6724,2023/01/02 08:19:26+00,17691,27,053,125800,4,270531258004,Block Group 4,G5030,S,279997,0,+44.9515605,-093.2602647,302,20,108,30,0,417,282,48836,29,1264,1017,728,1032,699,0,875,802,0,0,1834,1834,95,147,446,0.168,0.34611602753195675,0.4034334763948498,0.5627044711014176,0.4372955288985823,0.5343906865234294,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,3713
-93.2645817881098,44.9483539463912,43620171,14-271922,2014/08/03 16:59:40+00,Suspicious Person ,No,NARC,,1,A,1,Bodily Force,Joint Lock,Black,Male,23,Verbal Non-Compliance,03,Phillips West,355617,80422,6397,19105,44.948354,-93.264582,-10382165.7537,5613394.5332,2023/01/02 08:19:26+00,17697,27,053,008400,1,270530084001,Block Group 1,G5030,S,233861,0,+44.9448626,-093.2645420,235,33,74,114,0,344,38,103077,23,448,742,643,716,382,0,675,643,5,123,1359,1359,210,32,550,0.047407407407407405,0.5148247978436657,0.09947643979057591,0.5268579838116262,0.4731420161883738,0.28095313125209476,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,2227
-93.2448519637606,44.9572172973742,43620177,14-331206,2014/09/17 23:52:29+00,Suspicious Person ,No,FLEEFT,No,1,A,1,Bodily Force,Punches,Black,Male,18,Tensed,03,East Phillips,355617,80422,6510,21424,44.957217,-93.244852,-10379969.4397,5614788.738,2023/01/02 08:19:26+00,17703,27,053,125900,2,270531259002,Block Group 2,G5030,S,310459,0,+44.9576780,-093.2482210,211,0,89,49,11,217,280,41450,83,751,903,615,1043,497,0,704,983,878,81,2026,2026,22,89,211,0.12642045454545456,0.3001107419712071,0.5633802816901409,0.5148075024679171,0.48519249753208293,0.33933396935592475,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,3583
-93.2619289624645,44.9395591727962,43620178,14-335911,2014/09/21 19:48:20+00,Fight ,No,OBSTRU,Yes,1,A,1,Bodily Force,Conscious Neck Restraint,Black,Male,23,Tensed,03,Powderhorn Park,355617,80422,8035,11899,44.939559,-93.261929,-10381870.4425,5612011.3284,2023/01/02 08:19:26+00,17704,27,053,008500,3,270530085003,Block Group 3,G5030,S,156050,0,+44.9430649,-093.2613328,196,0,51,48,31,312,95,65298,0,50,862,769,618,407,0,769,664,82,514,1282,1282,50,0,586,0,0.3190255220417633,0.2334152334152334,0.48205928237129486,0.5179407176287052,0.3753008778697482,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,3980
-93.2709494807299,44.9483525114421,43620180,14-361234,2014/10/11 03:39:10+00,Suspicious Person ,No,OBSTRU,,1,A,1,Chemical Irritant,Personal Mace,Black,Male,36,Commission of Crime,03,Phillips West,355617,80422,6397,21861,44.948353,-93.270949,-10382874.602,5613394.3075,2023/01/02 08:19:26+00,17706,27,053,008300,1,270530083001,Block Group 1,G5030,S,266249,0,+44.9448501,-093.2724343,42,11,153,43,0,266,139,41458,0,534,696,508,720,405,0,688,755,24,479,1475,1475,11,180,427,0.2616279069767442,0.13793103448275862,0.3432098765432099,0.488135593220339,0.511864406779661,0.3205984487216317,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,260
-93.2486824277428,44.9492194735132,43620187,18-191856,2018/06/11 01:49:46+00,Loud Party ,Yes,OBSTRU,,1,ARRESTEE,1,Bodily Force,Body Weight Pin,White,Male,22,Verbal Non-Compliance                                                          ,03,East Phillips,344377,75451,9020,21409,44.949219,-93.248682,-10380395.845,5613530.6711,2023/01/02 08:19:26+00,17713,27,053,125900,1,270531259001,Block Group 1,G5030,S,410412,0,+44.9500986,-093.2459323,36,10,64,12,0,143,97,27161,16,359,342,378,532,240,0,389,304,61,139,836,836,49,11,212,0.028277634961439587,0.1695906432748538,0.4041666666666667,0.6363636363636364,0.36363636363636365,0.28204911746525946,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,2216
-93.2606878761191,44.9555307794435,43620189,18-246341,2018/07/23 23:04:57+00,Traffic Law Enforcement ,No,STOLMV,,1,ARRESTEE,1,Bodily Force,Takedown,Black,Male,24,Fled in a Vehicle                                                              ,03,Midtown Phillips,344377,75451,5656,16424,44.955531,-93.260688,-10381732.2854,5614523.4322,2023/01/02 08:19:26+00,17715,27,053,125800,1,270531258001,Block Group 1,G5030,S,200473,0,+44.9567945,-093.2597617,191,0,153,73,20,294,59,66475,12,464,780,619,749,353,0,721,651,0,178,1400,1400,310,102,436,0.14147018030513175,0.3641025641025641,0.1671388101983003,0.535,0.465,0.2230714285714286,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,1568
-93.2620360254767,44.9493657081292,43620192,18-024047,2018/01/23 18:58:21+00,Person with a Weapon ,Yes,WT,Yes,1,S,1,Bodily Force,Body Weight to Pin,White,Male,35,Commission of Crime,03,Midtown Phillips,344377,75451,5656,25868,44.949366,-93.262036,-10381882.3607,5613553.6724,2023/01/02 08:19:26+00,17718,27,053,125800,4,270531258004,Block Group 4,G5030,S,279997,0,+44.9515605,-093.2602647,302,20,108,30,0,417,282,48836,29,1264,1017,728,1032,699,0,875,802,0,0,1834,1834,95,147,446,0.168,0.34611602753195675,0.4034334763948498,0.5627044711014176,0.4372955288985823,0.5343906865234294,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,3713
-93.2368547721308,44.9483697562592,43620195,18-043863,2018/02/10 20:26:19+00,Officer Needs Help ,No,OBSTRU,Yes,1,A,1,Bodily Force,Knees,Black,Male,20,Commission of Crime,03,Longfellow,344377,75451,5588,21419,44.94837,-93.236855,-10379079.1964,5613397.0199,2023/01/02 08:19:26+00,17721,27,053,108800,2,270531088002,Block Group 2,G5030,S,344858,0,+44.9453403,-093.2331658,132,0,103,47,0,323,222,60625,0,720,902,541,639,545,0,570,568,8,0,1207,1207,38,29,441,0.05087719298245614,0.1984478935698448,0.4073394495412844,0.5294117647058824,0.47058823529411764,0.48937467095079873,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,1580
-93.274119679385,44.9463307496201,43620214,16-365846,2016/10/08 03:29:36+00,Slumper ,Yes,DWI,,2,A,1,Bodily Force,Joint Lock,White,Male,22,Unspecified,03,Central,347093,79240,7296,11918,44.946331,-93.27412,-10383227.5069,5613076.3146,2023/01/02 08:19:26+00,17740,27,053,008300,1,270530083001,Block Group 1,G5030,S,266249,0,+44.9448501,-093.2724343,42,11,153,43,0,266,139,41458,0,534,696,508,720,405,0,688,755,24,479,1475,1475,11,180,427,0.2616279069767442,0.13793103448275862,0.3432098765432099,0.488135593220339,0.511864406779661,0.3205984487216317,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,260
-93.2645817881098,44.9483539463912,43620233,16-392171,2016/10/29 13:27:56+00,Theft ,Yes,THEFT,No,1,A,1,Taser,Firing Darts,Black,Male,25,Fled on Foot,03,Phillips West,347093,79240,6248,19105,44.948354,-93.264582,-10382165.7537,5613394.5332,2023/01/02 08:19:26+00,17759,27,053,008400,1,270530084001,Block Group 1,G5030,S,233861,0,+44.9448626,-093.2645420,235,33,74,114,0,344,38,103077,23,448,742,643,716,382,0,675,643,5,123,1359,1359,210,32,550,0.047407407407407405,0.5148247978436657,0.09947643979057591,0.5268579838116262,0.4731420161883738,0.28095313125209476,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,2227
-93.2499181565358,44.9421355317714,43620250,18-375688,2018/11/10 19:06:36+00,Traffic Law Enforcement ,No,STOLMV,,1,ARRESTEE,1,Bodily Force,Body Weight Pin,Native American,Male,15,Tensed                                                                         ,03,Powderhorn Park,344377,75451,6298,11637,44.942136,-93.249918,-10380533.4057,5612416.5053,2023/01/02 08:19:26+00,17776,27,053,108600,3,270531086003,Block Group 3,G5030,S,195859,0,+44.9439571,-093.2486675,192,0,147,84,44,356,92,60921,11,362,775,714,622,448,0,781,841,0,210,1463,1463,25,67,855,0.08578745198463508,0.4129032258064516,0.20535714285714285,0.42515379357484623,0.5748462064251538,0.4234269885239414,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,1577
-93.2505681550175,44.9519554835567,43620264,17-381666,2017/10/04 10:27:52+00,Suspicious Vehicle ,No,NARC,,2,A,1,Chemical Irritant,Personal Mace,Black,Male,27,Commission of Crime,03,East Phillips,380794,86438,9897,16437,44.951955,-93.250568,-10380605.7632,5613961.0289,2023/01/02 08:19:26+00,17790,27,053,125900,3,270531259003,Block Group 3,G5030,S,329039,0,+44.9536881,-093.2471833,301,0,227,134,12,461,141,74934,43,134,1282,1132,1048,602,0,1155,1145,45,1112,2193,2193,101,23,758,0.019913419913419914,0.3486739469578783,0.23421926910299004,0.4778841769265846,0.5221158230734154,0.38112769790044143,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,4603
-93.2619289624645,44.9395591727962,43620284,14-335911,2014/09/21 19:48:20+00,Fight ,No,OBSTRU,Yes,1,A,1,Bodily Force,Punches,Black,Male,23,Tensed,03,Powderhorn Park,355617,80422,8035,11899,44.939559,-93.261929,-10381870.4425,5612011.3284,2023/01/02 08:19:26+00,17810,27,053,008500,3,270530085003,Block Group 3,G5030,S,156050,0,+44.9430649,-093.2613328,196,0,51,48,31,312,95,65298,0,50,862,769,618,407,0,769,664,82,514,1282,1282,50,0,586,0,0.3190255220417633,0.2334152334152334,0.48205928237129486,0.5179407176287052,0.3753008778697482,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,3980
-93.2394785911756,44.9483687873351,43620298,18-025645,2018/01/25 11:19:11+00,Unwanted Person ,Yes,ASLT4,,1,A,1,Bodily Force,Push Away,Black,Male,38,Assaulted Officer,03,East Phillips,344377,75451,9020,19113,44.948369,-93.239479,-10379371.2786,5613396.8675,2023/01/02 08:19:26+00,17824,27,053,108700,3,270531087003,Block Group 3,G5030,S,399558,0,+44.9444449,-093.2389379,363,8,80,108,21,570,173,69345,8,796,1247,922,977,743,0,958,897,34,0,1874,1874,344,36,692,0.037578288100208766,0.40096230954290296,0.23283983849259757,0.5213447171824973,0.4786552828175027,0.3171239531236297,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,1578
-93.2480085358711,44.9537453630572,43620312,16-264493,2016/07/20 22:30:21+00,Suspicious Person ,No,OBSTRU,,2,A,1,Bodily Force,Body Weight to Pin,Other / Mixed Race,Male,41,Commission of Crime,03,East Phillips,347093,79240,7439,21775,44.953745,-93.248009,-10380320.8277,5614242.5772,2023/01/02 08:19:26+00,17838,27,053,125900,3,270531259003,Block Group 3,G5030,S,329039,0,+44.9536881,-093.2471833,301,0,227,134,12,461,141,74934,43,134,1282,1132,1048,602,0,1155,1145,45,1112,2193,2193,101,23,758,0.019913419913419914,0.3486739469578783,0.23421926910299004,0.4778841769265846,0.5221158230734154,0.38112769790044143,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,4603
-93.2422897538729,44.9404332742688,43620330,16-361656,2016/10/04 22:27:28+00,Slumper ,Yes,NARC,,2,A,1,Bodily Force,Joint Lock,Black,Male,26,Tensed,03,Corcoran,347093,79240,2889,19589,44.940433,-93.24229,-10379684.2158,5612148.7939,2023/01/02 08:19:26+00,17856,27,053,108600,1,270531086001,Block Group 1,G5030,S,161096,0,+44.9395358,-093.2448173,105,0,44,166,31,199,0,110208,0,22,377,342,296,199,0,342,245,0,100,541,541,0,0,419,0,0.8010610079575596,0,0.5471349353049908,0.45286506469500926,0.6356579347480704,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,1575
-93.2703025796393,44.9475084716432,43620352,18-261848,2018/08/05 03:36:06+00,Disturbance ,No,DISCON,,1,SUSPECT,1,Chemical Irritant,Personal Mace,Black,Female,NA,Other                                                                          ,03,Central,344377,75451,5606,21338,44.947508,-93.270303,-10382802.5893,5613261.5513,2023/01/02 08:19:26+00,17878,27,053,008300,1,270530083001,Block Group 1,G5030,S,266249,0,+44.9448501,-093.2724343,42,11,153,43,0,266,139,41458,0,534,696,508,720,405,0,688,755,24,479,1475,1475,11,180,427,0.2616279069767442,0.13793103448275862,0.3432098765432099,0.488135593220339,0.511864406779661,0.3205984487216317,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,260
-93.2394785911756,44.9483687873351,43620355,18-289434,2018/08/27 20:31:41+00,Theft ,Yes,R&C,,1,ARRESTEE,1,Bodily Force,Joint Lock,Black,Male,62,Tensed                                                                         ,03,East Phillips,344377,75451,9020,19113,44.948369,-93.239479,-10379371.2786,5613396.8675,2023/01/02 08:19:26+00,17881,27,053,108700,3,270531087003,Block Group 3,G5030,S,399558,0,+44.9444449,-093.2389379,363,8,80,108,21,570,173,69345,8,796,1247,922,977,743,0,958,897,34,0,1874,1874,344,36,692,0.037578288100208766,0.40096230954290296,0.23283983849259757,0.5213447171824973,0.4786552828175027,0.3171239531236297,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,1578
-93.2550182732894,44.9438363857633,43620358,18-323887,2018/09/24 22:06:05+00,Overdose-Accidental ,Yes,ASLT4,,2,SUSPECT,1,Bodily Force,Punch,White,Male,35,Assaulted Officer                                                              ,03,Powderhorn Park,344377,75451,6298,11604,44.943836,-93.255018,-10381101.1481,5612684.0039,2023/01/02 08:19:26+00,17884,27,053,008500,2,270530085002,Block Group 2,G5030,S,422160,44329,+44.9429041,-093.2572053,257,63,161,168,11,758,24,49100,135,156,1066,802,711,782,0,937,601,0,118,1312,1312,110,135,793,0.144076840981857,0.46810506566604126,0.030690537084398978,0.541920731707317,0.4580792682926829,0.3981388961183819,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,296
-93.2473547788383,44.9368274155564,43620368,18-409176,2018/12/14 22:58:01+00,Traffic Law Enforcement ,No,WEAP,,1,ARRESTEE,1,Bodily Force,Takedown,Native American,Male,24,Fled on Foot                                                                   ,03,Powderhorn Park,344377,75451,6298,20675,44.936827,-93.247355,-10380248.0518,5611581.7323,2023/01/02 08:19:26+00,17894,27,053,109700,2,270531097002,Block Group 2,G5030,S,220788,0,+44.9358522,-093.2508524,299,0,134,122,16,386,73,90923,17,50,825,697,577,459,0,718,583,0,8,1160,1160,49,21,1036,0.02924791086350975,0.5296969696969697,0.15904139433551198,0.4974137931034483,0.5025862068965518,0.7997540130796671,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,1530
-93.2459658288988,44.9564599368366,43620370,19-025547,2019/01/26 22:12:27+00,Domestic ,Yes,DASLT5,No,2,ARRESTEE,1,Bodily Force,Joint Lock,Unknown,Male,35,Tensed                                                                         ,03,East Phillips,302056,69726,7453,19079,44.95646,-93.245966,-10380093.4346,5614669.5968,2023/01/02 08:19:26+00,17896,27,053,125900,2,270531259002,Block Group 2,G5030,S,310459,0,+44.9576780,-093.2482210,211,0,89,49,11,217,280,41450,83,751,903,615,1043,497,0,704,983,878,81,2026,2026,22,89,211,0.12642045454545456,0.3001107419712071,0.5633802816901409,0.5148075024679171,0.48519249753208293,0.33933396935592475,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,3583
-93.2368547721308,44.9483697562592,43620374,18-148552,2018/05/09 10:03:44+00,Theft ,Yes,BURGB,No,2,S,1,Bodily Force,Knees,White,Male,28,Tensed,03,Longfellow,344377,75451,5588,21419,44.94837,-93.236855,-10379079.1964,5613397.0199,2023/01/02 08:19:26+00,17900,27,053,108800,2,270531088002,Block Group 2,G5030,S,344858,0,+44.9453403,-093.2331658,132,0,103,47,0,323,222,60625,0,720,902,541,639,545,0,570,568,8,0,1207,1207,38,29,441,0.05087719298245614,0.1984478935698448,0.4073394495412844,0.5294117647058824,0.47058823529411764,0.48937467095079873,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,1580
-93.254362836407,44.953732701472,43620375,18-159572,2018/05/17 16:51:04+00,Narcotics ,Yes,POSDPA,Yes,2,A,1,Bodily Force,Kicks,Native American,Male,33,Fled on Foot,03,Midtown Phillips,344377,75451,5656,20705,44.953733,-93.254363,-10381028.1852,5614240.5855,2023/01/02 08:19:26+00,17901,27,053,125800,3,270531258003,Block Group 3,G5030,S,239780,0,+44.9510533,-093.2550093,149,0,143,29,0,277,96,45457,12,381,653,592,620,373,0,592,565,10,465,1185,1185,0,0,317,0,0.2725880551301684,0.257372654155496,0.5232067510548524,0.4767932489451477,0.3290918478164112,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,284
-93.2523924761544,44.9582356873481,43620380,18-227875,2018/07/09 16:19:01+00,Check the Welfare ,Yes,CIC,,1,SUBJECT,1,Bodily Force,Takedown,Native American,Male,24,Tensed                                                                         ,03,Midtown Phillips,344377,75451,5656,21469,44.958236,-93.252392,-10380808.8457,5614948.9445,2023/01/02 08:19:26+00,17906,27,053,125800,2,270531258002,Block Group 2,G5030,S,239569,0,+44.9564408,-093.2549344,179,0,94,87,0,196,53,58950,113,225,519,425,443,249,0,433,328,40,61,771,771,27,8,305,0.018475750577367205,0.51252408477842,0.21285140562248997,0.5745784695201037,0.4254215304798962,0.27208755789052236,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,283
-93.254362836407,44.953732701472,43620387,18-159572,2018/05/17 16:51:04+00,Narcotics ,Yes,POSDPA,Yes,2,A,1,Bodily Force,Body Weight to Pin,Native American,Male,33,Fled on Foot,03,Midtown Phillips,344377,75451,5656,20705,44.953733,-93.254363,-10381028.1852,5614240.5855,2023/01/02 08:19:26+00,17913,27,053,125800,3,270531258003,Block Group 3,G5030,S,239780,0,+44.9510533,-093.2550093,149,0,143,29,0,277,96,45457,12,381,653,592,620,373,0,592,565,10,465,1185,1185,0,0,317,0,0.2725880551301684,0.257372654155496,0.5232067510548524,0.4767932489451477,0.3290918478164112,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,284
-93.272167706748,44.943168976986,43620418,16-305163,2016/08/21 05:12:53+00,Motor Vehicle Chase ,No,FLEE,No,1,A,1,Bodily Force,Body Weight to Pin,Black,Male,53,Fled on Foot,03,Central,347093,79240,7296,11901,44.943169,-93.272168,-10383010.2143,5612579.0375,2023/01/02 08:19:26+00,17944,27,053,008300,1,270530083001,Block Group 1,G5030,S,266249,0,+44.9448501,-093.2724343,42,11,153,43,0,266,139,41458,0,534,696,508,720,405,0,688,755,24,479,1475,1475,11,180,427,0.2616279069767442,0.13793103448275862,0.3432098765432099,0.488135593220339,0.511864406779661,0.3205984487216317,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,260
-93.2611909820855,44.9591214573563,43620440,17-133532,2017/04/14 07:26:53+00,Unwanted Person ,Yes,BURGB,Yes,1,A,1,Bodily Force,Body Weight to Pin,White,Male,24,Fled on Foot,03,Midtown Phillips,380794,86438,7692,16431,44.959121,-93.261191,-10381788.2909,5615088.2904,2023/01/02 08:19:26+00,17966,27,053,125800,1,270531258001,Block Group 1,G5030,S,200473,0,+44.9567945,-093.2597617,191,0,153,73,20,294,59,66475,12,464,780,619,749,353,0,721,651,0,178,1400,1400,310,102,436,0.14147018030513175,0.3641025641025641,0.1671388101983003,0.535,0.465,0.2230714285714286,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,1568
-93.2683947825547,44.9483518292533,43620455,18-208678,2018/06/24 03:15:25+00,Assault in Progress ,Yes,DISCON,,1,ARRESTEE,2,Bodily Force,Push Away,White,Male,37,Tensed                                                                         ,03,Central,344377,75451,5606,21863,44.948352,-93.268395,-10382590.2143,5613394.2002,2023/01/02 08:19:26+00,17981,27,053,008400,2,270530084002,Block Group 2,G5030,S,233040,0,+44.9448636,-093.2683572,194,18,47,40,15,289,55,60227,41,465,694,614,655,344,0,659,428,0,0,1083,1083,97,45,480,0.06828528072837632,0.38472622478386165,0.15988372093023256,0.6048014773776547,0.39519852262234534,0.3822237227904771,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,292
-93.251852170952,44.9500634862452,43620474,18-411797,2018/12/17 18:54:47+00,Overdose-Accidental ,No,OD,,1,OTHER,1,Bodily Force,Body Weight Pin,Black,Male,44,Tensed                                                                         ,03,East Phillips,344377,75451,9020,16440,44.950063,-93.251852,-10380748.6992,5613663.427,2023/01/02 08:19:26+00,18000,27,053,125900,1,270531259001,Block Group 1,G5030,S,410412,0,+44.9500986,-093.2459323,36,10,64,12,0,143,97,27161,16,359,342,378,532,240,0,389,304,61,139,836,836,49,11,212,0.028277634961439587,0.1695906432748538,0.4041666666666667,0.6363636363636364,0.36363636363636365,0.28204911746525946,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,2216
-93.2355963069779,44.9429481448572,43620478,19-071230,2019/03/12 23:48:33+00,Suspicious Person ,No,OBSTRU,No,1,ARRESTEE,1,Bodily Force,Body Weight Pin,Native American,Male,26,Commission of a Crime                                                          ,03,Corcoran,302056,69726,2535,16954,44.942948,-93.235596,-10378939.1047,5612544.3065,2023/01/02 08:19:26+00,18004,27,053,108700,3,270531087003,Block Group 3,G5030,S,399558,0,+44.9444449,-093.2389379,363,8,80,108,21,570,173,69345,8,796,1247,922,977,743,0,958,897,34,0,1874,1874,344,36,692,0.037578288100208766,0.40096230954290296,0.23283983849259757,0.5213447171824973,0.4786552828175027,0.3171239531236297,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,1578
-93.2331844373396,44.9477907824099,43620485,18-221100,2018/07/04 02:04:44+00,Sound of Shots Fired ,Yes,ASLT2,,1,SUSPECT,2,Chemical Irritant,Personal Mace,Unknown,Unknown,NA,Commission of a Crime                                                          ,03,Longfellow,344377,75451,5588,11261,44.947791,-93.233184,-10378670.6166,5613305.9548,2023/01/02 08:19:26+00,18011,27,053,108800,2,270531088002,Block Group 2,G5030,S,344858,0,+44.9453403,-093.2331658,132,0,103,47,0,323,222,60625,0,720,902,541,639,545,0,570,568,8,0,1207,1207,38,29,441,0.05087719298245614,0.1984478935698448,0.4073394495412844,0.5294117647058824,0.47058823529411764,0.48937467095079873,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,1580
-93.254362836407,44.953732701472,43620492,18-159572,2018/05/17 16:51:04+00,Narcotics ,Yes,POSDPA,Yes,1,A,1,Bodily Force,Knees,Native American,Male,33,Fled on Foot,03,Midtown Phillips,344377,75451,5656,20705,44.953733,-93.254363,-10381028.1852,5614240.5855,2023/01/02 08:19:26+00,18018,27,053,125800,3,270531258003,Block Group 3,G5030,S,239780,0,+44.9510533,-093.2550093,149,0,143,29,0,277,96,45457,12,381,653,592,620,373,0,592,565,10,465,1185,1185,0,0,317,0,0.2725880551301684,0.257372654155496,0.5232067510548524,0.4767932489451477,0.3290918478164112,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,284
-93.2645817881098,44.9483539463912,43620529,16-392171,2016/10/29 13:27:56+00,Theft ,Yes,THEFT,No,1,A,1,Bodily Force,Body Weight to Pin,Black,Male,25,Fled on Foot,03,Phillips West,347093,79240,6248,19105,44.948354,-93.264582,-10382165.7537,5613394.5332,2023/01/02 08:19:26+00,18055,27,053,008400,1,270530084001,Block Group 1,G5030,S,233861,0,+44.9448626,-093.2645420,235,33,74,114,0,344,38,103077,23,448,742,643,716,382,0,675,643,5,123,1359,1359,210,32,550,0.047407407407407405,0.5148247978436657,0.09947643979057591,0.5268579838116262,0.4731420161883738,0.28095313125209476,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,2227
-93.2530956917318,44.9537388622105,43620531,16-417676,2016/11/18 16:40:51+00,Domestic Abuse-In Progress ,Yes,DASLT5,No,1,A,1,Improvised Weapon,Other (specify),Black,Male,49,Tensed,03,Midtown Phillips,347093,79240,6586,16878,44.953739,-93.253096,-10380887.1273,5614241.5546,2023/01/02 08:19:26+00,18057,27,053,125800,3,270531258003,Block Group 3,G5030,S,239780,0,+44.9510533,-093.2550093,149,0,143,29,0,277,96,45457,12,381,653,592,620,373,0,592,565,10,465,1185,1185,0,0,317,0,0.2725880551301684,0.257372654155496,0.5232067510548524,0.4767932489451477,0.3290918478164112,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,284
-93.2505835207004,44.9500671246893,43620532,16-430724,2016/11/30 07:24:20+00,High Risk Warrant Entry ,No,NARC,Yes,2,A,2,Bodily Force,Punches,White,Male,36,Unspecified,03,East Phillips,347093,79240,7439,21414,44.950067,-93.250584,-10380607.4737,5613663.9993,2023/01/02 08:19:26+00,18058,27,053,125900,1,270531259001,Block Group 1,G5030,S,410412,0,+44.9500986,-093.2459323,36,10,64,12,0,143,97,27161,16,359,342,378,532,240,0,389,304,61,139,836,836,49,11,212,0.028277634961439587,0.1695906432748538,0.4041666666666667,0.6363636363636364,0.36363636363636365,0.28204911746525946,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,2216
-93.2499181565358,44.9421355317714,43620538,18-375688,2018/11/10 19:06:36+00,Traffic Law Enforcement ,No,STOLMV,,1,ARRESTEE,1,Bodily Force,Takedown,Native American,Male,15,Tensed                                                                         ,03,Powderhorn Park,344377,75451,6298,11637,44.942136,-93.249918,-10380533.4057,5612416.5053,2023/01/02 08:19:26+00,18064,27,053,108600,3,270531086003,Block Group 3,G5030,S,195859,0,+44.9439571,-093.2486675,192,0,147,84,44,356,92,60921,11,362,775,714,622,448,0,781,841,0,210,1463,1463,25,67,855,0.08578745198463508,0.4129032258064516,0.20535714285714285,0.42515379357484623,0.5748462064251538,0.4234269885239414,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,1577
-93.2639303738832,44.9475119678331,43620546,17-456425,2017/11/30 19:16:10+00,Domestic with Weapons ,No,OBSTRU,No,1,A,1,Bodily Force,Kicks,White,Male,27,Verbal Non-Compliance,03,Central,380794,86438,7527,11949,44.947512,-93.26393,-10382093.2386,5613262.1012,2023/01/02 08:19:26+00,18072,27,053,008400,1,270530084001,Block Group 1,G5030,S,233861,0,+44.9448626,-093.2645420,235,33,74,114,0,344,38,103077,23,448,742,643,716,382,0,675,643,5,123,1359,1359,210,32,550,0.047407407407407405,0.5148247978436657,0.09947643979057591,0.5268579838116262,0.4731420161883738,0.28095313125209476,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,2227
